folioviv,foliohog,ubica_geo,factor,ing_cor,gasto_mon,alimentos,educa_espa,transporte,salud,entidad
2709020509,1,27012,195,30131.35,31777.5,20108.41,0.0,3902.73,408.9,27
2709020510,1,27012,195,39848.29,32786.09,16945.56,735.0,1611.31,0.0,27
2709020511,1,27012,195,73132.1,66183.84,18796.97,5295.05,15667.92,489.12,27
2709020512,1,27012,195,287038.6,124929.95,37787.0,41128.58,26724.21,586.95,27
2709020713,1,27012,195,47351.16,27998.21,16341.31,0.0,7992.78,63.58,27
2709020714,1,27012,195,35794.8,11730.36,1221.4,0.0,2614.28,1858.68,27
2709020715,1,27012,195,39533.89,11115.99,2828.54,4500.0,3167.09,0.0,27
2709020716,1,27012,195,19640.5,7727.51,3869.94,0.0,968.57,0.0,27
2709020718,1,27012,195,350001.61,67430.79,16778.47,14304.83,22144.43,23.47,27
2709020919,1,27012,195,120539.04,53049.38,27334.13,391.3,17965.27,109.56,27
2709020920,1,27012,195,375946.96,51923.57,13924.23,1445.8,12515.28,6813.57,27
2709020921,1,27012,195,52395.55,37219.48,25964.76,1014.85,6381.98,146.73,27
2709020922,1,27012,195,30461.87,19571.6,5155.62,0.0,676.03,4439.33,27
2709020923,1,27012,195,88645.53,38139.4,27488.44,2445.64,3512.9,68.47,27
2709020924,1,27012,195,48770.6,31499.04,17408.45,4572.58,3099.52,0.0,27
2709021701,1,27013,947,96565.55,39981.19,19594.23,2187.0,6600.0,434.32,27
2709021702,1,27013,947,57786.88,102708.24,13705.61,13967.21,12155.16,53427.66,27
2709021703,1,27013,947,75752.45,49141.74,23547.67,570.0,12929.96,405.96,27
2709021704,1,27013,947,137669.04,32497.82,17356.97,684.0,7806.8,0.0,27
2709021705,1,27013,947,108120.44,89390.0,41708.36,14624.45,17652.24,476.39,27
2709021706,1,27013,947,145426.2,77471.01,36661.97,3661.91,22535.4,2048.46,27
2709022901,1,27013,901,139444.02,87732.21,24391.91,10687.54,19499.97,0.0,27
2709022902,1,27013,901,120692.91,62273.05,15248.51,345.48,22520.18,3410.18,27
2709022903,1,27013,901,87688.46,51677.42,21522.66,2203.91,6254.86,1120.09,27
2709022904,1,27013,901,54862.27,26531.79,12959.94,522.58,4659.48,0.0,27
2709022905,1,27013,901,74155.29,32553.82,14542.58,348.38,8287.74,1907.6,27
2709022906,1,27013,901,140447.82,58536.77,13641.34,8160.57,17909.74,410.86,27
2709023001,1,27013,424,54074.8,26127.35,14438.45,2322.58,4593.15,0.0,27
2709023002,1,27013,424,89362.51,25410.35,11365.6,0.0,10194.18,0.0,27
2709023003,1,27013,424,28070.53,30405.83,16100.47,2460.32,8074.1,0.0,27
2709023004,1,27013,424,29995.52,15131.5,9167.07,0.0,3738.68,0.0,27
2709023005,1,27013,424,128976.65,69704.21,23361.37,0.0,21898.09,0.0,27
2709023006,1,27013,424,22427.31,16295.16,7868.44,217.74,4623.59,0.0,27
2709024202,1,27013,1053,20891.26,7736.54,1451.55,0.0,290.32,0.0,27
2709024203,1,27013,1053,48807.66,33220.97,14001.31,5225.79,2997.09,352.15,27
2709024204,1,27013,1053,59895.39,45781.53,21381.26,2990.32,13145.34,303.25,27
2709024205,1,27013,1053,50039.93,26916.41,12959.91,0.0,8468.56,58.69,27
2709025201,1,27013,207,78113.97,50035.55,12908.44,2070.96,7895.25,11523.88,27
2709025202,1,27013,207,161873.28,42157.83,23502.69,0.0,3948.85,215.21,27
2709025204,1,27013,207,63130.24,30848.5,6569.9,2514.94,7707.52,0.0,27
2709025205,1,27013,207,68073.87,25853.62,8537.04,0.0,7754.89,396.19,27
2709025407,1,27013,207,86761.03,26995.74,4898.49,349.01,837.78,0.0,27
2709025408,1,27013,207,38247.86,43506.25,18077.0,4577.69,6693.13,0.0,27
2709025410,1,27013,207,21674.41,4578.83,578.56,0.0,1559.43,0.0,27
2709025411,1,27013,207,46135.33,42514.95,23309.78,3352.57,6920.41,0.0,27
2709025613,1,27013,207,63319.65,73717.79,36141.25,2133.99,15875.4,0.0,27
2709025614,1,27013,207,49944.01,43848.02,19337.03,5102.45,10131.14,0.0,27
2709025615,1,27013,207,50686.72,26508.16,3561.36,720.0,0.0,10896.83,27
2709025616,1,27013,207,71415.42,36594.12,15447.72,0.0,8828.48,2406.51,27
2709025617,1,27013,207,87451.57,81389.43,36552.62,900.0,24752.55,1750.1,27
2709025618,1,27013,207,96306.64,50988.89,29104.87,840.0,2624.13,4230.94,27
2709025919,1,27013,207,17119.56,15937.71,9012.75,0.0,580.64,0.0,27
2709025920,1,27013,207,57722.11,37403.04,15402.73,1045.14,12548.14,586.94,27
2709025921,1,27013,207,83270.0,46962.6,17678.47,14516.12,3774.18,684.78,27
2709025922,1,27013,207,37313.66,36719.62,16135.57,1587.6,6002.02,0.0,27
2709025923,1,27013,207,112317.52,35326.66,14232.71,3013.65,5649.51,1076.08,27
2709025924,1,27013,207,53773.7,29929.97,11725.66,1158.37,5133.16,430.42,27
2709026019,1,27013,213,192133.8,30736.75,9833.08,2467.73,2599.41,1378.33,27
2709026020,1,27013,213,12818.36,25664.13,18135.91,0.0,3706.45,0.0,27
2709026022,1,27013,213,206385.42,106750.06,15171.38,30141.55,22133.27,2739.12,27
2709026023,1,27013,213,76337.75,22104.57,9282.78,4373.93,1050.0,0.0,27
2709026024,1,27013,213,42849.37,49989.6,16611.29,6603.23,6093.21,7336.95,27
2709026301,1,27013,213,20089.05,9138.8,3085.67,0.0,771.42,117.39,27
2709026302,1,27013,213,31008.51,22489.56,14245.59,0.0,5767.43,146.73,27
2709026303,1,27013,213,67062.88,64567.9,20224.06,4720.63,19780.58,0.0,27
2709026305,1,27013,213,35912.2,42503.42,21265.51,8638.76,8165.51,434.33,27
2709026306,1,27013,213,38410.48,42794.64,17119.09,6572.6,9315.84,4258.34,27
2709026507,1,27013,213,87244.3,80241.34,11751.25,11563.38,40987.87,1751.06,27
2709026508,1,27013,213,25975.58,23100.64,4088.47,3752.66,5980.78,254.33,27
2709026510,1,27013,213,201090.61,76945.84,40898.36,6040.57,18067.14,2445.65,27
2709026511,1,27013,213,39753.3,32175.27,13557.75,4195.46,1967.54,68.47,27
2709026512,1,27013,213,60039.0,31779.0,11481.26,3723.97,11734.03,122.27,27
2709026813,1,27013,213,60727.13,30771.75,11417.06,3930.0,3317.12,1663.03,27
2709026814,1,27013,213,35617.85,12799.45,5309.95,0.0,3600.0,0.0,27
2709026816,1,27013,213,29114.75,32625.0,18582.8,1588.3,5697.0,0.0,27
2709026817,1,27013,213,51029.12,24656.28,16795.92,630.0,1736.06,2122.8,27
2709026818,1,27013,213,35657.1,20122.81,7315.63,954.68,5794.24,0.0,27
2709027301,1,27013,142,52318.55,21845.79,9462.72,6041.01,1774.27,1490.85,27
2709027302,1,27013,142,13962.4,2115.5,1427.08,0.0,128.57,48.91,27
2709027303,1,27013,142,45524.75,34688.72,13429.15,7858.87,4250.09,1467.37,27
2709027304,1,27013,142,25383.6,44904.7,21265.47,7482.45,5042.3,2885.86,27
2709027305,1,27013,142,44293.21,33716.54,18025.61,1045.15,8681.9,0.0,27
2709027306,1,27013,142,20426.85,6273.04,2987.95,0.0,650.31,0.0,27
2709027507,1,27013,142,23164.43,28551.47,10851.35,0.0,1223.49,635.85,27
2709027508,1,27013,142,86427.07,42922.53,20417.02,5381.63,4959.67,1403.78,27
2709027509,1,27013,142,30317.29,19250.25,11879.88,978.26,3649.73,239.65,27
2709027510,1,27013,142,75838.55,63154.46,18655.54,6899.94,11911.47,1304.98,27
2709027511,1,27013,142,26365.69,34123.32,19478.43,0.0,5617.69,841.29,27
2709027512,1,27013,142,42236.38,44101.24,20926.92,4241.58,5209.2,998.79,27
2709027713,1,27013,142,28372.75,14870.0,9372.73,1395.0,1981.96,102.7,27
2709027714,1,27013,142,39218.69,25723.89,12593.39,1212.78,6205.68,845.18,27
2709027715,1,27013,142,12693.42,47140.13,18321.21,2247.0,6858.18,4402.16,27
2709027716,1,27013,142,29460.56,27742.72,13410.85,24.59,7092.74,682.8,27
2709027717,1,27013,142,49669.98,21511.4,17241.22,0.0,1585.71,254.33,27
2709027718,1,27013,142,37967.73,33121.46,17691.34,1700.9,4199.97,407.92,27
2709027919,1,27013,142,124277.6,199304.77,16611.34,0.0,168296.87,244.56,27
2709027920,1,27013,142,48029.28,48992.55,10529.89,0.0,5090.54,20788.02,27
2709027921,1,27013,142,58716.76,26846.48,16546.95,0.0,1480.64,0.0,27
2709027922,1,27013,142,33996.1,44841.49,31062.69,1472.23,7127.41,528.26,27
2709027923,1,27013,142,44658.07,22509.54,8826.35,0.0,2871.42,6226.61,27
2709027924,1,27013,142,71876.86,14416.5,5438.54,72.58,1911.29,831.51,27
2709028601,1,27013,245,47031.14,12218.97,2969.9,0.0,7415.68,117.39,27
2709028602,1,27013,245,56041.7,19691.47,14477.02,195.65,4200.0,0.0,27
2709028603,1,27013,245,30098.34,29264.44,15081.34,678.26,3750.0,2225.52,27
2709028604,1,27013,245,288270.4,95992.93,28131.31,2400.0,17872.13,320.85,27
2709028605,1,27013,245,120456.48,30958.49,5065.65,4147.17,10154.51,640.75,27
2709028606,1,27013,245,86261.25,50373.83,13204.13,2611.71,13860.0,1643.47,27
2709029901,1,27013,196,37921.57,19277.5,14785.55,0.0,1730.32,293.47,27
2709029902,1,27013,196,97664.15,58185.28,23889.0,5049.07,12936.1,1036.95,27
2709029903,1,27013,196,42105.89,19852.2,13249.2,0.0,2611.89,0.0,27
2709029904,1,27013,196,34072.69,38636.78,26215.52,472.27,5531.33,0.0,27
2709029905,1,27013,196,272532.84,274736.55,30214.22,23225.8,166448.26,0.0,27
2709029906,1,27013,196,64159.67,46860.88,19998.9,845.19,20244.81,132.06,27
2709030201,1,27013,232,48799.69,19037.7,12882.7,0.0,1838.53,635.86,27
2709030202,1,27013,232,134602.75,110051.12,34714.21,17274.17,18638.69,7483.68,27
2709030203,1,27013,232,84700.79,55992.5,30252.71,5681.82,8777.82,0.0,27
2709030205,1,27013,232,39849.15,19969.54,10504.23,0.0,3793.54,0.0,27
2709030206,1,27013,232,28621.95,26616.04,8260.63,4475.26,3347.08,205.42,27
2709031401,1,27013,245,37481.35,33240.39,15981.23,1919.94,3547.7,359.0,27
2709031402,1,27013,245,80884.48,58296.96,35112.61,1330.64,9585.66,136.95,27
2709031403,1,27013,245,79731.39,49895.14,24961.89,2089.13,8393.47,130.1,27
2709031405,1,27013,245,60204.92,62724.59,32335.6,0.0,11227.26,58.69,27
2709031406,1,27013,245,148793.46,75562.17,34521.32,4186.94,7833.16,0.0,27
2709032701,1,27013,139,18392.26,8387.25,5837.01,0.0,300.0,71.4,27
2709032702,1,27013,139,99401.13,36666.27,5245.65,5734.55,8288.48,381.51,27
2709032703,1,27013,139,16320.81,5515.99,2198.51,0.0,0.0,0.0,27
2709032704,1,27013,139,37096.7,17691.55,9992.31,157.37,2234.99,159.44,27
2709032706,1,27013,139,46795.06,34312.13,14592.78,0.0,6390.0,0.0,27
2709033601,1,27013,233,49632.44,23636.1,14194.19,19.67,4671.39,0.0,27
2709033602,1,27013,233,25327.85,20307.51,10709.9,0.0,2892.82,1467.39,27
2709033603,1,27013,233,25155.73,25203.86,10491.33,5478.26,3407.11,185.86,27
2709033604,1,27013,233,38139.33,35921.71,12644.9,0.0,12805.66,1173.91,27
2709033605,1,27013,233,55672.12,42488.18,19195.52,345.0,11335.71,58.69,27
2709033606,1,27013,233,149286.87,27316.35,12497.08,1467.39,3942.84,1369.56,27
2709034301,1,27014,267,117801.84,62509.42,35644.82,8289.54,6136.84,4216.27,27
2709034302,1,27014,267,135794.49,106827.34,16367.06,1085.06,47796.06,8334.75,27
2709034303,1,27014,267,103265.41,31730.72,18507.75,2171.57,3756.2,29.34,27
2709034304,1,27014,267,64257.26,32692.64,13319.81,4600.84,5075.39,146.73,27
2709034305,1,27014,267,49284.3,79062.63,25392.69,23052.65,15670.21,332.6,27
2709034306,1,27014,267,35932.93,33576.73,16816.97,2909.02,5761.25,173.14,27
2709034508,1,27014,267,114641.23,66706.92,16723.35,290.32,10598.6,2690.18,27
2709034509,1,27014,267,101116.96,51459.3,19015.48,10002.36,15508.66,58.69,27
2709034511,1,27014,267,89700.97,24642.52,7032.81,900.0,5702.73,1563.24,27
2709034512,1,27014,267,144341.53,65862.98,29879.77,870.0,23536.77,2015.2,27
2709034713,1,27014,267,46367.2,47952.91,16598.41,4077.11,6021.38,1956.52,27
2709034714,1,27014,267,35519.31,11068.85,6904.15,0.0,0.0,484.23,27
2709034715,1,27014,267,84786.86,21460.26,7842.74,2935.78,2790.49,1403.79,27
2709034716,1,27014,267,31781.0,10888.49,4808.51,0.0,0.0,1076.08,27
2709034718,1,27014,267,62409.8,34734.95,11108.45,2812.82,8185.64,313.04,27
2709034919,1,27014,267,59594.98,35562.29,24711.35,900.0,1094.92,0.0,27
2709034920,1,27014,267,41711.77,46455.14,22007.46,7403.22,8404.36,0.0,27
2709034922,1,27014,267,37679.14,24617.17,7058.52,2474.04,7873.63,39.12,27
2709034923,1,27014,267,39174.9,9858.9,7251.36,0.0,725.8,674.99,27
2709034924,1,27014,267,83571.54,34728.33,16733.45,1849.22,7427.41,273.9,27
2709035019,1,27014,384,28812.63,21290.71,10960.55,0.0,0.0,244.56,27
2709035020,1,27014,384,99251.15,47794.43,25726.91,7939.32,5859.92,505.73,27
2709035022,1,27014,384,90175.43,26915.12,18038.44,1032.52,1770.96,430.43,27
2709035023,1,27014,384,61168.59,33351.15,18192.74,0.0,9389.83,0.0,27
2709035024,1,27014,384,144233.48,70660.96,30342.6,4224.95,21231.13,0.0,27
2709035402,1,27014,384,83582.86,75706.83,18848.49,232.25,20441.28,4559.65,27
2709035403,1,27014,384,40907.78,64482.42,38050.59,978.26,1253.8,0.0,27
2709035404,1,27014,384,122384.01,76631.23,26191.05,19981.79,12417.01,890.2,27
2709035405,1,27014,384,17608.69,38922.21,13435.59,7473.89,4763.34,596.72,27
2709035607,1,27014,384,221209.52,125631.71,34903.11,6000.0,8609.5,1076.08,27
2709035608,1,27014,384,99226.19,60417.68,15737.02,3982.26,9499.24,0.0,27
2709035610,1,27014,384,136377.01,52214.16,15711.35,1612.61,13374.71,557.6,27
2709035612,1,27014,384,75698.34,64627.52,29177.87,3550.81,12818.55,190.74,27
2709035813,1,27014,384,24590.16,24535.64,9527.05,1317.39,1568.56,127.16,27
2709035814,1,27014,384,44557.35,31555.8,16842.69,0.0,8483.6,924.44,27
2709035815,1,27014,384,16303.26,19809.52,9835.6,0.0,4435.81,97.82,27
2709035816,1,27014,384,35434.42,26913.1,9745.6,663.44,7421.8,410.86,27
2709035817,1,27014,384,32643.43,19125.89,14207.05,810.0,1371.42,0.0,27
2709035818,1,27014,384,112490.13,43440.78,21175.54,2084.34,4757.7,0.0,27
2709036201,1,27015,202,33993.24,24723.28,11545.58,290.32,3179.42,1526.07,27
2709036202,1,27015,202,22126.83,25494.89,11494.07,1257.37,3049.19,2507.24,27
2709036204,1,27015,202,74252.4,12678.08,3214.26,0.0,7222.59,0.0,27
2709036205,1,27015,202,132304.13,44930.33,19465.59,450.0,3302.75,9220.09,27
2709036206,1,27015,202,28809.89,12153.47,3239.93,3725.76,418.89,645.64,27
2709036407,1,27015,202,22061.33,8750.11,6055.61,480.0,257.14,359.99,27
2709036408,1,27015,202,15376.04,22334.51,13846.98,2222.06,1965.47,590.84,27
2709036409,1,27015,202,113970.83,64624.49,31821.28,7525.06,8561.78,0.0,27
2709036411,1,27015,202,71985.76,42352.36,20944.0,8162.17,3098.56,2846.72,27
2709036412,1,27015,202,80259.66,58609.03,31178.35,1317.86,5825.23,3672.37,27
2709036613,1,27015,202,14901.62,26029.94,13306.9,2586.51,1585.7,2682.37,27
2709036614,1,27015,202,68778.66,51468.74,22827.62,942.39,9642.85,141.84,27
2709036615,1,27015,202,10598.36,9636.34,6550.57,0.0,0.0,0.0,27
2709036616,1,27015,202,11213.09,20293.19,17896.93,189.0,1169.99,23.47,27
2709036617,1,27015,202,21368.83,24540.55,18989.68,0.0,1517.14,38.15,27
2709036618,1,27015,202,29163.93,39803.02,13769.85,2454.3,5548.94,48.9,27
2709036819,1,27015,202,8233.05,4208.44,1169.98,0.0,0.0,0.0,27
2709036820,1,27015,202,25253.55,12765.07,5772.75,0.0,4641.19,14.67,27
2709036821,1,27015,202,114713.07,105850.5,24737.01,21329.11,22511.72,6428.13,27
2709036822,1,27015,202,39358.01,39176.25,14020.48,1760.86,5322.84,9626.06,27
2709036823,1,27015,202,65964.76,46365.44,12485.57,827.21,19237.97,489.11,27
2709036824,1,27015,202,112851.51,95094.61,11989.12,51141.09,8211.41,4471.12,27
2709037019,1,27017,443,33703.36,36657.94,17074.09,73.36,4684.88,50.86,27
2709037021,1,27017,443,24800.47,15416.47,6865.6,489.13,1226.98,2577.68,27
2709037022,1,27017,443,26301.0,25007.9,14849.84,1558.9,1094.92,1398.89,27
2709037023,1,27017,443,23251.12,15885.18,6062.05,0.0,1306.44,299.34,27
2709037024,1,27017,443,30547.72,11339.08,7482.73,0.0,1866.34,0.0,27
2709037301,1,27017,443,48903.33,15757.18,10131.31,810.0,1866.34,0.0,27
2709037302,1,27017,443,99326.26,59072.34,29237.32,4223.58,4905.74,0.0,27
2709037303,1,27017,443,52051.38,26578.89,16984.12,580.64,3633.13,4108.69,27
2709037304,1,27017,443,65407.55,49834.81,23862.61,6741.12,6545.99,557.59,27
2709037305,1,27017,443,63573.46,37120.06,14631.28,6063.43,8756.91,146.73,27
2709037306,1,27017,443,30972.18,32419.52,17733.68,4216.1,3199.06,780.63,27
2709037507,1,27017,443,35154.26,24960.31,15614.9,0.0,2368.0,4206.51,27
2709037508,1,27017,443,34772.73,22868.27,12034.12,3420.1,3142.38,0.0,27
2709037510,1,27017,443,42369.73,29566.71,11404.17,0.0,5135.7,5722.81,27
2709037511,1,27017,443,23682.42,11357.65,7225.59,870.96,837.78,0.0,27
2709037512,1,27017,443,39881.33,15937.47,6814.21,478.39,4719.77,0.0,27
2709037713,1,27017,443,68132.84,76100.09,45154.06,7729.42,14425.7,1013.44,27
2709037714,1,27017,443,46721.29,35551.07,26125.39,0.0,3639.34,273.91,27
2709037715,1,27017,443,59046.87,31766.38,16276.95,489.13,5371.24,2347.8,27
2709037716,1,27017,443,25361.19,25328.39,12149.85,900.0,4457.1,79.23,27
2709037717,1,27017,443,34051.38,21445.89,10478.33,2250.0,5935.65,273.91,27
2709037718,1,27017,443,59515.37,28318.85,10761.35,4720.72,4015.71,1090.75,27
2709038301,1,27017,424,150644.26,150180.72,36912.72,3234.06,76012.21,4460.84,27
2709038302,1,27017,424,96605.57,59107.69,27942.86,2946.52,5617.9,4986.18,27
2709038303,1,27017,424,216996.52,33635.78,11307.74,1312.25,3248.6,516.52,27
2709038304,1,27017,424,75055.68,27681.18,16450.46,1158.37,4595.92,2445.65,27
2709038305,1,27017,424,36791.49,69355.93,22872.65,27063.23,13517.5,342.37,27
2709038306,1,27017,424,49438.72,31427.32,19889.89,678.71,2319.8,860.86,27
2709038509,1,27017,424,151511.2,85384.14,52604.78,6987.08,3648.38,596.73,27
2709038510,1,27017,424,33669.04,29430.08,21754.14,0.0,1230.95,1555.42,27
2709038511,1,27017,424,210128.35,209540.21,58377.68,10956.87,104610.09,4206.51,27
2709038512,1,27017,424,63788.5,31599.46,17993.42,300.0,2569.16,3658.68,27
2709038714,1,27017,424,17972.11,9378.25,1157.13,2888.31,2499.78,0.0,27
2709038715,1,27017,424,11729.5,25532.6,2674.26,0.0,2474.13,0.0,27
2709038716,1,27017,424,16303.27,5921.61,3497.1,0.0,0.0,381.51,27
2709038717,1,27017,424,68989.87,39225.83,12368.52,9346.72,2206.71,6427.14,27
2709038718,1,27017,424,38542.6,14756.22,2082.83,960.0,0.0,8217.39,27
2709038919,1,27017,424,20049.3,9460.64,6197.05,0.0,1061.74,0.0,27
2709038923,1,27017,424,66937.2,24432.78,13917.75,0.0,3055.62,1643.43,27
2709039801,1,27004,213,38630.06,29131.07,18115.52,0.0,785.9,770.85,27
2709039802,1,27004,213,23385.24,30647.28,16855.52,1500.0,6265.68,266.08,27
2709039803,1,27004,213,57762.26,51288.8,20500.57,1595.24,10486.7,0.0,27
2709039804,1,27004,213,94672.1,58090.3,21239.9,6810.19,9715.62,117.39,27
2709039805,1,27004,213,38655.17,18780.8,11159.87,152.45,1290.0,687.69,27
2709039806,1,27004,213,33820.02,27772.38,15396.32,0.0,1440.0,845.19,27
2709040001,1,27004,146,81795.75,104414.8,39644.77,10383.91,37707.59,689.65,27
2709040002,1,27004,146,78530.29,36248.63,22538.3,0.0,5392.28,0.0,27
2709040003,1,27004,146,51694.24,38162.6,28156.98,0.0,1708.75,0.0,27
2709040004,1,27004,146,53688.82,34782.71,22004.74,921.95,2390.11,1271.72,27
2709040005,1,27004,146,76485.99,28894.16,20230.62,0.0,2977.63,0.0,27
2709040006,1,27004,146,44832.41,92528.42,49646.96,85.59,14131.14,0.0,27
2709041401,1,27004,154,32692.83,14706.92,7379.89,0.0,3697.42,244.56,27
2709041402,1,27004,154,10946.9,10142.51,5772.75,0.0,1524.16,1839.11,27
2709041403,1,27004,154,36590.1,34308.13,12368.48,2801.59,12970.09,134.99,27
2709041404,1,27004,154,4354.83,24309.19,15479.83,750.0,4138.56,0.0,27
2709041405,1,27004,154,13442.28,20402.67,9591.31,2976.28,2604.58,0.0,27
2709041406,1,27004,154,50809.59,31587.48,15209.9,1663.04,4869.58,1027.16,27
2709042701,1,27004,144,55740.95,55523.25,22345.44,6425.06,5676.06,851.06,27
2709042702,1,27004,144,34672.12,39540.03,18588.47,0.0,6592.6,1202.25,27
2709042704,1,27004,144,102899.96,50834.89,14997.63,805.23,26333.47,1819.55,27
2709042705,1,27004,144,47458.98,17676.09,12381.29,0.0,269.99,733.68,27
2709042706,1,27004,144,393147.5,98016.31,57818.5,6600.0,15300.0,0.0,27
2709043301,1,27004,244,66262.54,60701.64,16058.44,28884.52,13238.02,0.0,27
2709043302,1,27004,244,65665.24,67331.41,27308.41,21990.67,13107.17,0.0,27
2709043303,1,27004,244,63712.69,35756.92,11031.33,8337.28,5459.67,0.0,27
2709043305,1,27004,244,82599.92,60651.49,17575.59,12521.24,16254.08,7777.16,27
2709043306,1,27004,244,42222.19,30932.98,17215.62,0.0,9364.13,0.0,27
2709044501,1,27004,209,35119.55,35341.47,19658.43,1363.24,2657.09,586.95,27
2709044502,1,27004,209,34826.08,31315.05,16842.77,580.64,3953.22,0.0,27
2709044503,1,27004,209,92456.54,35607.33,19581.33,0.0,5142.8,5079.11,27
2709044504,1,27004,209,74343.87,55691.37,33801.33,1161.29,8167.74,1760.86,27
2709044505,1,27004,209,57947.73,29683.28,13024.14,566.12,6832.94,92.93,27
2709044506,1,27004,209,54123.83,25744.19,12265.63,2335.18,2721.41,68.47,27
2709045601,1,27004,477,390737.68,382218.28,37575.19,96772.34,76543.93,8217.38,27
2709045602,1,27004,477,25022.23,34052.03,12117.74,2513.55,5571.4,616.29,27
2709045603,1,27004,477,97621.49,47212.93,8639.94,11114.19,9775.31,99.77,27
2709045605,1,27004,477,53114.74,34387.63,7894.18,1739.34,7508.46,345.3,27
2709045606,1,27004,477,100913.88,64348.35,10652.02,15797.21,11001.21,1413.58,27
2709046301,1,27004,424,46255.94,22680.28,10285.59,1500.0,7714.28,29.34,27
2709046302,1,27004,424,48358.46,30848.53,13332.7,4935.47,6518.52,0.0,27
2709046303,1,27004,424,89495.11,17939.86,4204.21,0.0,5142.8,0.0,27
2709046304,1,27004,424,76821.08,37662.02,22519.07,0.0,10275.7,102.7,27
2709046305,1,27004,424,45517.48,45336.75,16688.47,159.67,17572.62,3079.54,27
2709046306,1,27004,424,146717.79,42589.48,17138.45,6190.41,13422.58,0.0,27
